MPRN,Meter Serial Number,Read Value,Read Type,Read Date and End Time
XXX,XXX,0.503000,Active Import Interval (kW),05-02-2023 23:30
XXX,XXX,0.516000,Active Import Interval (kW),05-02-2023 23:00
XXX,XXX,0.510000,Active Import Interval (kW),05-02-2023 22:30
XXX,XXX,0.502000,Active Import Interval (kW),05-02-2023 22:00
XXX,XXX,0.691000,Active Import Interval (kW),05-02-2023 21:30
XXX,XXX,0.625000,Active Import Interval (kW),05-02-2023 21:00
XXX,XXX,0.619000,Active Import Interval (kW),05-02-2023 20:30
XXX,XXX,0.672000,Active Import Interval (kW),05-02-2023 20:00
XXX,XXX,0.662000,Active Import Interval (kW),05-02-2023 19:30
XXX,XXX,0.952000,Active Import Interval (kW),05-02-2023 19:00
XXX,XXX,2.631000,Active Import Interval (kW),05-02-2023 18:30
XXX,XXX,0.421000,Active Import Interval (kW),05-02-2023 18:00
XXX,XXX,0.431000,Active Import Interval (kW),05-02-2023 17:30
XXX,XXX,0.476000,Active Import Interval (kW),05-02-2023 17:00
XXX,XXX,0.557000,Active Import Interval (kW),05-02-2023 16:30
XXX,XXX,0.350000,Active Import Interval (kW),05-02-2023 16:00
XXX,XXX,0.490000,Active Import Interval (kW),05-02-2023 15:30
XXX,XXX,2.282000,Active Import Interval (kW),05-02-2023 15:00
XXX,XXX,0.387000,Active Import Interval (kW),05-02-2023 14:30
XXX,XXX,0.870000,Active Import Interval (kW),05-02-2023 14:00
XXX,XXX,0.767000,Active Import Interval (kW),05-02-2023 13:30
XXX,XXX,0.480000,Active Import Interval (kW),05-02-2023 13:00
XXX,XXX,0.335000,Active Import Interval (kW),05-02-2023 12:30
XXX,XXX,0.359000,Active Import Interval (kW),05-02-2023 12:00
XXX,XXX,0.363000,Active Import Interval (kW),05-02-2023 11:30
XXX,XXX,0.373000,Active Import Interval (kW),05-02-2023 11:00
XXX,XXX,0.403000,Active Import Interval (kW),05-02-2023 10:30
XXX,XXX,0.261000,Active Import Interval (kW),05-02-2023 10:00
XXX,XXX,0.335000,Active Import Interval (kW),05-02-2023 09:30
XXX,XXX,0.642000,Active Import Interval (kW),05-02-2023 09:00
XXX,XXX,0.289000,Active Import Interval (kW),05-02-2023 08:30
XXX,XXX,0.270000,Active Import Interval (kW),05-02-2023 08:00
XXX,XXX,0.271000,Active Import Interval (kW),05-02-2023 07:30
XXX,XXX,0.179000,Active Import Interval (kW),05-02-2023 07:00
XXX,XXX,0.194000,Active Import Interval (kW),05-02-2023 06:30
XXX,XXX,0.135000,Active Import Interval (kW),05-02-2023 06:00
XXX,XXX,0.154000,Active Import Interval (kW),05-02-2023 05:30
XXX,XXX,1.408000,Active Import Interval (kW),05-02-2023 05:00
XXX,XXX,0.180000,Active Import Interval (kW),05-02-2023 04:30
XXX,XXX,0.169000,Active Import Interval (kW),05-02-2023 04:00
XXX,XXX,0.202000,Active Import Interval (kW),05-02-2023 03:30
XXX,XXX,0.938000,Active Import Interval (kW),05-02-2023 03:00
XXX,XXX,0.228000,Active Import Interval (kW),05-02-2023 02:30
XXX,XXX,0.249000,Active Import Interval (kW),05-02-2023 02:00
XXX,XXX,0.267000,Active Import Interval (kW),05-02-2023 01:30
XXX,XXX,0.266000,Active Import Interval (kW),05-02-2023 01:00
XXX,XXX,0.414000,Active Import Interval (kW),05-02-2023 00:30
XXX,XXX,0.354000,Active Import Interval (kW),05-02-2023 00:00
XXX,XXX,0.603000,Active Import Interval (kW),04-02-2023 23:30
XXX,XXX,0.721000,Active Import Interval (kW),04-02-2023 23:00
XXX,XXX,0.734000,Active Import Interval (kW),04-02-2023 22:30
XXX,XXX,0.728000,Active Import Interval (kW),04-02-2023 22:00
XXX,XXX,0.722000,Active Import Interval (kW),04-02-2023 21:30
XXX,XXX,0.829000,Active Import Interval (kW),04-02-2023 21:00
XXX,XXX,0.781000,Active Import Interval (kW),04-02-2023 20:30
XXX,XXX,0.702000,Active Import Interval (kW),04-02-2023 20:00
XXX,XXX,0.958000,Active Import Interval (kW),04-02-2023 19:30
XXX,XXX,0.751000,Active Import Interval (kW),04-02-2023 19:00
XXX,XXX,0.837000,Active Import Interval (kW),04-02-2023 18:30
XXX,XXX,0.775000,Active Import Interval (kW),04-02-2023 18:00
XXX,XXX,0.883000,Active Import Interval (kW),04-02-2023 17:30
XXX,XXX,1.960000,Active Import Interval (kW),04-02-2023 17:00
XXX,XXX,1.287000,Active Import Interval (kW),04-02-2023 16:30
XXX,XXX,0.797000,Active Import Interval (kW),04-02-2023 16:00
XXX,XXX,0.741000,Active Import Interval (kW),04-02-2023 15:30
XXX,XXX,0.721000,Active Import Interval (kW),04-02-2023 15:00
XXX,XXX,0.677000,Active Import Interval (kW),04-02-2023 14:30
XXX,XXX,0.874000,Active Import Interval (kW),04-02-2023 14:00
XXX,XXX,1.478000,Active Import Interval (kW),04-02-2023 13:30
XXX,XXX,0.750000,Active Import Interval (kW),04-02-2023 13:00
XXX,XXX,0.603000,Active Import Interval (kW),04-02-2023 12:30
XXX,XXX,2.495000,Active Import Interval (kW),04-02-2023 12:00
XXX,XXX,0.436000,Active Import Interval (kW),04-02-2023 11:30
XXX,XXX,0.385000,Active Import Interval (kW),04-02-2023 11:00
XXX,XXX,0.475000,Active Import Interval (kW),04-02-2023 10:30
XXX,XXX,1.461000,Active Import Interval (kW),04-02-2023 10:00
XXX,XXX,0.622000,Active Import Interval (kW),04-02-2023 09:30
XXX,XXX,0.342000,Active Import Interval (kW),04-02-2023 09:00
XXX,XXX,0.394000,Active Import Interval (kW),04-02-2023 08:30
XXX,XXX,0.356000,Active Import Interval (kW),04-02-2023 08:00
XXX,XXX,0.243000,Active Import Interval (kW),04-02-2023 07:30
XXX,XXX,0.150000,Active Import Interval (kW),04-02-2023 07:00
XXX,XXX,0.187000,Active Import Interval (kW),04-02-2023 06:30
XXX,XXX,0.142000,Active Import Interval (kW),04-02-2023 06:00
XXX,XXX,0.156000,Active Import Interval (kW),04-02-2023 05:30
XXX,XXX,0.145000,Active Import Interval (kW),04-02-2023 05:00
XXX,XXX,0.164000,Active Import Interval (kW),04-02-2023 04:30
XXX,XXX,0.170000,Active Import Interval (kW),04-02-2023 04:00
XXX,XXX,1.161000,Active Import Interval (kW),04-02-2023 03:30
XXX,XXX,0.405000,Active Import Interval (kW),04-02-2023 03:00
XXX,XXX,0.224000,Active Import Interval (kW),04-02-2023 02:30
XXX,XXX,0.497000,Active Import Interval (kW),04-02-2023 02:00
XXX,XXX,1.194000,Active Import Interval (kW),04-02-2023 01:30
XXX,XXX,0.436000,Active Import Interval (kW),04-02-2023 01:00
XXX,XXX,0.445000,Active Import Interval (kW),04-02-2023 00:30
XXX,XXX,0.542000,Active Import Interval (kW),04-02-2023 00:00
XXX,XXX,0.495000,Active Import Interval (kW),03-02-2023 23:30
XXX,XXX,0.464000,Active Import Interval (kW),03-02-2023 23:00
XXX,XXX,0.474000,Active Import Interval (kW),03-02-2023 22:30
XXX,XXX,0.546000,Active Import Interval (kW),03-02-2023 22:00
XXX,XXX,0.650000,Active Import Interval (kW),03-02-2023 21:30
XXX,XXX,1.493000,Active Import Interval (kW),03-02-2023 21:00
XXX,XXX,1.643000,Active Import Interval (kW),03-02-2023 20:30
XXX,XXX,0.622000,Active Import Interval (kW),03-02-2023 20:00
XXX,XXX,0.611000,Active Import Interval (kW),03-02-2023 19:30
XXX,XXX,0.520000,Active Import Interval (kW),03-02-2023 19:00
XXX,XXX,1.119000,Active Import Interval (kW),03-02-2023 18:30
XXX,XXX,1.654000,Active Import Interval (kW),03-02-2023 18:00
XXX,XXX,0.386000,Active Import Interval (kW),03-02-2023 17:30
XXX,XXX,0.343000,Active Import Interval (kW),03-02-2023 17:00
XXX,XXX,0.510000,Active Import Interval (kW),03-02-2023 16:30
XXX,XXX,0.278000,Active Import Interval (kW),03-02-2023 16:00
XXX,XXX,0.380000,Active Import Interval (kW),03-02-2023 15:30
XXX,XXX,0.605000,Active Import Interval (kW),03-02-2023 15:00
XXX,XXX,0.260000,Active Import Interval (kW),03-02-2023 14:30
XXX,XXX,0.226000,Active Import Interval (kW),03-02-2023 14:00
XXX,XXX,0.284000,Active Import Interval (kW),03-02-2023 13:30
XXX,XXX,0.403000,Active Import Interval (kW),03-02-2023 13:00
XXX,XXX,0.270000,Active Import Interval (kW),03-02-2023 12:30
XXX,XXX,0.969000,Active Import Interval (kW),03-02-2023 12:00
XXX,XXX,0.847000,Active Import Interval (kW),03-02-2023 11:30
XXX,XXX,1.602000,Active Import Interval (kW),03-02-2023 11:00
XXX,XXX,0.278000,Active Import Interval (kW),03-02-2023 10:30
XXX,XXX,0.314000,Active Import Interval (kW),03-02-2023 10:00
XXX,XXX,0.264000,Active Import Interval (kW),03-02-2023 09:30
XXX,XXX,0.290000,Active Import Interval (kW),03-02-2023 09:00
XXX,XXX,0.424000,Active Import Interval (kW),03-02-2023 08:30
XXX,XXX,0.987000,Active Import Interval (kW),03-02-2023 08:00
XXX,XXX,0.353000,Active Import Interval (kW),03-02-2023 07:30
XXX,XXX,0.143000,Active Import Interval (kW),03-02-2023 07:00
XXX,XXX,0.143000,Active Import Interval (kW),03-02-2023 06:30
XXX,XXX,0.145000,Active Import Interval (kW),03-02-2023 06:00
XXX,XXX,0.141000,Active Import Interval (kW),03-02-2023 05:30
XXX,XXX,0.153000,Active Import Interval (kW),03-02-2023 05:00
XXX,XXX,0.148000,Active Import Interval (kW),03-02-2023 04:30
XXX,XXX,0.639000,Active Import Interval (kW),03-02-2023 04:00
XXX,XXX,0.861000,Active Import Interval (kW),03-02-2023 03:30
XXX,XXX,0.217000,Active Import Interval (kW),03-02-2023 03:00
XXX,XXX,0.192000,Active Import Interval (kW),03-02-2023 02:30
XXX,XXX,0.698000,Active Import Interval (kW),03-02-2023 02:00
XXX,XXX,0.420000,Active Import Interval (kW),03-02-2023 01:30
XXX,XXX,0.178000,Active Import Interval (kW),03-02-2023 01:00
XXX,XXX,0.192000,Active Import Interval (kW),03-02-2023 00:30
XXX,XXX,0.365000,Active Import Interval (kW),03-02-2023 00:00
XXX,XXX,0.424000,Active Import Interval (kW),02-02-2023 23:30
XXX,XXX,0.438000,Active Import Interval (kW),02-02-2023 23:00
XXX,XXX,0.841000,Active Import Interval (kW),02-02-2023 22:30
XXX,XXX,0.454000,Active Import Interval (kW),02-02-2023 22:00
XXX,XXX,0.466000,Active Import Interval (kW),02-02-2023 21:30
XXX,XXX,0.633000,Active Import Interval (kW),02-02-2023 21:00
XXX,XXX,0.586000,Active Import Interval (kW),02-02-2023 20:30
XXX,XXX,0.570000,Active Import Interval (kW),02-02-2023 20:00
XXX,XXX,0.601000,Active Import Interval (kW),02-02-2023 19:30
XXX,XXX,0.516000,Active Import Interval (kW),02-02-2023 19:00
XXX,XXX,0.751000,Active Import Interval (kW),02-02-2023 18:30
XXX,XXX,2.012000,Active Import Interval (kW),02-02-2023 18:00
XXX,XXX,1.010000,Active Import Interval (kW),02-02-2023 17:30
XXX,XXX,1.624000,Active Import Interval (kW),02-02-2023 17:00
XXX,XXX,0.295000,Active Import Interval (kW),02-02-2023 16:30
XXX,XXX,0.434000,Active Import Interval (kW),02-02-2023 16:00
XXX,XXX,0.264000,Active Import Interval (kW),02-02-2023 15:30
XXX,XXX,0.255000,Active Import Interval (kW),02-02-2023 15:00
XXX,XXX,0.284000,Active Import Interval (kW),02-02-2023 14:30
XXX,XXX,0.406000,Active Import Interval (kW),02-02-2023 14:00
XXX,XXX,0.279000,Active Import Interval (kW),02-02-2023 13:30
XXX,XXX,0.558000,Active Import Interval (kW),02-02-2023 13:00
XXX,XXX,0.533000,Active Import Interval (kW),02-02-2023 12:30
XXX,XXX,0.420000,Active Import Interval (kW),02-02-2023 12:00
XXX,XXX,0.394000,Active Import Interval (kW),02-02-2023 11:30
XXX,XXX,1.882000,Active Import Interval (kW),02-02-2023 11:00
XXX,XXX,1.106000,Active Import Interval (kW),02-02-2023 10:30
XXX,XXX,0.442000,Active Import Interval (kW),02-02-2023 10:00
XXX,XXX,0.338000,Active Import Interval (kW),02-02-2023 09:30
XXX,XXX,0.931000,Active Import Interval (kW),02-02-2023 09:00
XXX,XXX,1.817000,Active Import Interval (kW),02-02-2023 08:30
XXX,XXX,0.717000,Active Import Interval (kW),02-02-2023 08:00
XXX,XXX,0.372000,Active Import Interval (kW),02-02-2023 07:30
XXX,XXX,0.193000,Active Import Interval (kW),02-02-2023 07:00
XXX,XXX,0.163000,Active Import Interval (kW),02-02-2023 06:30
XXX,XXX,0.138000,Active Import Interval (kW),02-02-2023 06:00
XXX,XXX,0.129000,Active Import Interval (kW),02-02-2023 05:30
XXX,XXX,0.151000,Active Import Interval (kW),02-02-2023 05:00
XXX,XXX,0.159000,Active Import Interval (kW),02-02-2023 04:30
XXX,XXX,0.956000,Active Import Interval (kW),02-02-2023 04:00
XXX,XXX,0.523000,Active Import Interval (kW),02-02-2023 03:30
XXX,XXX,0.226000,Active Import Interval (kW),02-02-2023 03:00
XXX,XXX,0.214000,Active Import Interval (kW),02-02-2023 02:30
XXX,XXX,0.884000,Active Import Interval (kW),02-02-2023 02:00
XXX,XXX,0.237000,Active Import Interval (kW),02-02-2023 01:30
XXX,XXX,0.306000,Active Import Interval (kW),02-02-2023 01:00
XXX,XXX,0.280000,Active Import Interval (kW),02-02-2023 00:30
XXX,XXX,0.357000,Active Import Interval (kW),02-02-2023 00:00
XXX,XXX,0.643000,Active Import Interval (kW),01-02-2023 23:30
XXX,XXX,0.489000,Active Import Interval (kW),01-02-2023 23:00
XXX,XXX,0.526000,Active Import Interval (kW),01-02-2023 22:30
XXX,XXX,0.492000,Active Import Interval (kW),01-02-2023 22:00
XXX,XXX,0.650000,Active Import Interval (kW),01-02-2023 21:30
XXX,XXX,0.713000,Active Import Interval (kW),01-02-2023 21:00
XXX,XXX,0.634000,Active Import Interval (kW),01-02-2023 20:30
XXX,XXX,0.529000,Active Import Interval (kW),01-02-2023 20:00
XXX,XXX,0.527000,Active Import Interval (kW),01-02-2023 19:30
XXX,XXX,0.828000,Active Import Interval (kW),01-02-2023 19:00
XXX,XXX,0.983000,Active Import Interval (kW),01-02-2023 18:30
XXX,XXX,1.531000,Active Import Interval (kW),01-02-2023 18:00
XXX,XXX,0.835000,Active Import Interval (kW),01-02-2023 17:30
XXX,XXX,0.428000,Active Import Interval (kW),01-02-2023 17:00
XXX,XXX,0.275000,Active Import Interval (kW),01-02-2023 16:30
XXX,XXX,0.766000,Active Import Interval (kW),01-02-2023 16:00
XXX,XXX,0.352000,Active Import Interval (kW),01-02-2023 15:30
XXX,XXX,0.210000,Active Import Interval (kW),01-02-2023 15:00
XXX,XXX,0.160000,Active Import Interval (kW),01-02-2023 14:30
XXX,XXX,0.352000,Active Import Interval (kW),01-02-2023 14:00
XXX,XXX,0.953000,Active Import Interval (kW),01-02-2023 13:30
XXX,XXX,0.205000,Active Import Interval (kW),01-02-2023 13:00
XXX,XXX,0.198000,Active Import Interval (kW),01-02-2023 12:30
XXX,XXX,0.237000,Active Import Interval (kW),01-02-2023 12:00
XXX,XXX,0.218000,Active Import Interval (kW),01-02-2023 11:30
XXX,XXX,0.240000,Active Import Interval (kW),01-02-2023 11:00
XXX,XXX,0.197000,Active Import Interval (kW),01-02-2023 10:30
XXX,XXX,0.201000,Active Import Interval (kW),01-02-2023 10:00
XXX,XXX,0.195000,Active Import Interval (kW),01-02-2023 09:30
XXX,XXX,0.331000,Active Import Interval (kW),01-02-2023 09:00
XXX,XXX,0.362000,Active Import Interval (kW),01-02-2023 08:30
XXX,XXX,0.774000,Active Import Interval (kW),01-02-2023 08:00
XXX,XXX,0.454000,Active Import Interval (kW),01-02-2023 07:30
XXX,XXX,0.241000,Active Import Interval (kW),01-02-2023 07:00
XXX,XXX,0.163000,Active Import Interval (kW),01-02-2023 06:30
XXX,XXX,0.189000,Active Import Interval (kW),01-02-2023 06:00
XXX,XXX,0.157000,Active Import Interval (kW),01-02-2023 05:30
XXX,XXX,0.162000,Active Import Interval (kW),01-02-2023 05:00
XXX,XXX,0.851000,Active Import Interval (kW),01-02-2023 04:30
XXX,XXX,0.596000,Active Import Interval (kW),01-02-2023 04:00
XXX,XXX,0.228000,Active Import Interval (kW),01-02-2023 03:30
XXX,XXX,0.248000,Active Import Interval (kW),01-02-2023 03:00
XXX,XXX,0.890000,Active Import Interval (kW),01-02-2023 02:30
XXX,XXX,0.238000,Active Import Interval (kW),01-02-2023 02:00
XXX,XXX,0.283000,Active Import Interval (kW),01-02-2023 01:30
XXX,XXX,0.417000,Active Import Interval (kW),01-02-2023 01:00
XXX,XXX,0.333000,Active Import Interval (kW),01-02-2023 00:30
XXX,XXX,0.385000,Active Import Interval (kW),01-02-2023 00:00
XXX,XXX,0.448000,Active Import Interval (kW),31-01-2023 23:30
XXX,XXX,0.661000,Active Import Interval (kW),31-01-2023 23:00
XXX,XXX,0.595000,Active Import Interval (kW),31-01-2023 22:30
XXX,XXX,0.481000,Active Import Interval (kW),31-01-2023 22:00
XXX,XXX,0.480000,Active Import Interval (kW),31-01-2023 21:30
XXX,XXX,0.528000,Active Import Interval (kW),31-01-2023 21:00
XXX,XXX,0.521000,Active Import Interval (kW),31-01-2023 20:30
XXX,XXX,0.575000,Active Import Interval (kW),31-01-2023 20:00
XXX,XXX,0.485000,Active Import Interval (kW),31-01-2023 19:30
XXX,XXX,0.911000,Active Import Interval (kW),31-01-2023 19:00
XXX,XXX,0.658000,Active Import Interval (kW),31-01-2023 18:30
XXX,XXX,0.484000,Active Import Interval (kW),31-01-2023 18:00
XXX,XXX,0.480000,Active Import Interval (kW),31-01-2023 17:30
XXX,XXX,0.551000,Active Import Interval (kW),31-01-2023 17:00
XXX,XXX,0.473000,Active Import Interval (kW),31-01-2023 16:30
XXX,XXX,0.289000,Active Import Interval (kW),31-01-2023 16:00
XXX,XXX,0.243000,Active Import Interval (kW),31-01-2023 15:30
XXX,XXX,0.267000,Active Import Interval (kW),31-01-2023 15:00
XXX,XXX,0.434000,Active Import Interval (kW),31-01-2023 14:30
XXX,XXX,0.299000,Active Import Interval (kW),31-01-2023 14:00
XXX,XXX,1.157000,Active Import Interval (kW),31-01-2023 13:30
XXX,XXX,0.280000,Active Import Interval (kW),31-01-2023 13:00
XXX,XXX,0.335000,Active Import Interval (kW),31-01-2023 12:30
XXX,XXX,0.492000,Active Import Interval (kW),31-01-2023 12:00
XXX,XXX,1.872000,Active Import Interval (kW),31-01-2023 11:30
XXX,XXX,0.402000,Active Import Interval (kW),31-01-2023 11:00
XXX,XXX,0.326000,Active Import Interval (kW),31-01-2023 10:30
XXX,XXX,0.338000,Active Import Interval (kW),31-01-2023 10:00
XXX,XXX,0.494000,Active Import Interval (kW),31-01-2023 09:30
XXX,XXX,0.712000,Active Import Interval (kW),31-01-2023 09:00
XXX,XXX,2.304000,Active Import Interval (kW),31-01-2023 08:30
XXX,XXX,0.795000,Active Import Interval (kW),31-01-2023 08:00
XXX,XXX,0.464000,Active Import Interval (kW),31-01-2023 07:30
XXX,XXX,0.238000,Active Import Interval (kW),31-01-2023 07:00
XXX,XXX,0.156000,Active Import Interval (kW),31-01-2023 06:30
XXX,XXX,0.190000,Active Import Interval (kW),31-01-2023 06:00
XXX,XXX,0.168000,Active Import Interval (kW),31-01-2023 05:30
XXX,XXX,1.073000,Active Import Interval (kW),31-01-2023 05:00
XXX,XXX,0.620000,Active Import Interval (kW),31-01-2023 04:30
XXX,XXX,0.164000,Active Import Interval (kW),31-01-2023 04:00
XXX,XXX,0.233000,Active Import Interval (kW),31-01-2023 03:30
XXX,XXX,0.742000,Active Import Interval (kW),31-01-2023 03:00
XXX,XXX,0.474000,Active Import Interval (kW),31-01-2023 02:30
XXX,XXX,0.347000,Active Import Interval (kW),31-01-2023 02:00
XXX,XXX,0.271000,Active Import Interval (kW),31-01-2023 01:30
XXX,XXX,0.543000,Active Import Interval (kW),31-01-2023 01:00
XXX,XXX,0.298000,Active Import Interval (kW),31-01-2023 00:30
XXX,XXX,0.407000,Active Import Interval (kW),31-01-2023 00:00
XXX,XXX,0.463000,Active Import Interval (kW),30-01-2023 23:30
XXX,XXX,0.858000,Active Import Interval (kW),30-01-2023 23:00
XXX,XXX,0.784000,Active Import Interval (kW),30-01-2023 22:30
XXX,XXX,0.700000,Active Import Interval (kW),30-01-2023 22:00
XXX,XXX,0.831000,Active Import Interval (kW),30-01-2023 21:30
XXX,XXX,0.732000,Active Import Interval (kW),30-01-2023 21:00
XXX,XXX,0.833000,Active Import Interval (kW),30-01-2023 20:30
XXX,XXX,1.088000,Active Import Interval (kW),30-01-2023 20:00
XXX,XXX,0.671000,Active Import Interval (kW),30-01-2023 19:30
XXX,XXX,0.601000,Active Import Interval (kW),30-01-2023 19:00
XXX,XXX,0.573000,Active Import Interval (kW),30-01-2023 18:30
XXX,XXX,0.480000,Active Import Interval (kW),30-01-2023 18:00
XXX,XXX,0.522000,Active Import Interval (kW),30-01-2023 17:30
XXX,XXX,0.380000,Active Import Interval (kW),30-01-2023 17:00
XXX,XXX,0.458000,Active Import Interval (kW),30-01-2023 16:30
XXX,XXX,0.728000,Active Import Interval (kW),30-01-2023 16:00
XXX,XXX,0.276000,Active Import Interval (kW),30-01-2023 15:30
XXX,XXX,0.437000,Active Import Interval (kW),30-01-2023 15:00
XXX,XXX,0.665000,Active Import Interval (kW),30-01-2023 14:30
XXX,XXX,0.231000,Active Import Interval (kW),30-01-2023 14:00
XXX,XXX,0.261000,Active Import Interval (kW),30-01-2023 13:30
XXX,XXX,0.436000,Active Import Interval (kW),30-01-2023 13:00
XXX,XXX,0.255000,Active Import Interval (kW),30-01-2023 12:30
XXX,XXX,0.256000,Active Import Interval (kW),30-01-2023 12:00
XXX,XXX,0.438000,Active Import Interval (kW),30-01-2023 11:30
XXX,XXX,0.371000,Active Import Interval (kW),30-01-2023 11:00
XXX,XXX,0.288000,Active Import Interval (kW),30-01-2023 10:30
XXX,XXX,0.582000,Active Import Interval (kW),30-01-2023 10:00
XXX,XXX,0.319000,Active Import Interval (kW),30-01-2023 09:30
XXX,XXX,0.313000,Active Import Interval (kW),30-01-2023 09:00
XXX,XXX,0.480000,Active Import Interval (kW),30-01-2023 08:30
XXX,XXX,0.574000,Active Import Interval (kW),30-01-2023 08:00
XXX,XXX,0.421000,Active Import Interval (kW),30-01-2023 07:30
XXX,XXX,0.320000,Active Import Interval (kW),30-01-2023 07:00
XXX,XXX,0.259000,Active Import Interval (kW),30-01-2023 06:30
XXX,XXX,0.279000,Active Import Interval (kW),30-01-2023 06:00
XXX,XXX,0.283000,Active Import Interval (kW),30-01-2023 05:30
XXX,XXX,0.279000,Active Import Interval (kW),30-01-2023 05:00
XXX,XXX,0.276000,Active Import Interval (kW),30-01-2023 04:30
XXX,XXX,0.274000,Active Import Interval (kW),30-01-2023 04:00
XXX,XXX,0.289000,Active Import Interval (kW),30-01-2023 03:30
XXX,XXX,0.336000,Active Import Interval (kW),30-01-2023 03:00
XXX,XXX,0.289000,Active Import Interval (kW),30-01-2023 02:30
XXX,XXX,0.290000,Active Import Interval (kW),30-01-2023 02:00
XXX,XXX,0.273000,Active Import Interval (kW),30-01-2023 01:30
XXX,XXX,0.302000,Active Import Interval (kW),30-01-2023 01:00
XXX,XXX,0.314000,Active Import Interval (kW),30-01-2023 00:30
XXX,XXX,1.550000,Active Import Interval (kW),30-01-2023 00:00
XXX,XXX,0.622000,Active Import Interval (kW),29-01-2023 23:30
XXX,XXX,0.663000,Active Import Interval (kW),29-01-2023 23:00
XXX,XXX,0.786000,Active Import Interval (kW),29-01-2023 22:30
XXX,XXX,1.306000,Active Import Interval (kW),29-01-2023 22:00
XXX,XXX,0.685000,Active Import Interval (kW),29-01-2023 21:30
XXX,XXX,0.742000,Active Import Interval (kW),29-01-2023 21:00
XXX,XXX,0.680000,Active Import Interval (kW),29-01-2023 20:30
XXX,XXX,0.678000,Active Import Interval (kW),29-01-2023 20:00
XXX,XXX,0.718000,Active Import Interval (kW),29-01-2023 19:30
XXX,XXX,1.731000,Active Import Interval (kW),29-01-2023 19:00
XXX,XXX,0.784000,Active Import Interval (kW),29-01-2023 18:30
XXX,XXX,0.734000,Active Import Interval (kW),29-01-2023 18:00
XXX,XXX,1.657000,Active Import Interval (kW),29-01-2023 17:30
XXX,XXX,0.721000,Active Import Interval (kW),29-01-2023 17:00
XXX,XXX,1.649000,Active Import Interval (kW),29-01-2023 16:30
XXX,XXX,1.508000,Active Import Interval (kW),29-01-2023 16:00
XXX,XXX,0.637000,Active Import Interval (kW),29-01-2023 15:30
XXX,XXX,2.030000,Active Import Interval (kW),29-01-2023 15:00
XXX,XXX,0.612000,Active Import Interval (kW),29-01-2023 14:30
XXX,XXX,0.646000,Active Import Interval (kW),29-01-2023 14:00
XXX,XXX,1.067000,Active Import Interval (kW),29-01-2023 13:30
XXX,XXX,1.145000,Active Import Interval (kW),29-01-2023 13:00
XXX,XXX,0.733000,Active Import Interval (kW),29-01-2023 12:30
XXX,XXX,0.620000,Active Import Interval (kW),29-01-2023 12:00
XXX,XXX,0.612000,Active Import Interval (kW),29-01-2023 11:30
XXX,XXX,0.610000,Active Import Interval (kW),29-01-2023 11:00
XXX,XXX,0.583000,Active Import Interval (kW),29-01-2023 10:30
XXX,XXX,0.955000,Active Import Interval (kW),29-01-2023 10:00
XXX,XXX,0.247000,Active Import Interval (kW),29-01-2023 09:30
XXX,XXX,0.282000,Active Import Interval (kW),29-01-2023 09:00
XXX,XXX,0.260000,Active Import Interval (kW),29-01-2023 08:30
XXX,XXX,0.224000,Active Import Interval (kW),29-01-2023 08:00
XXX,XXX,0.237000,Active Import Interval (kW),29-01-2023 07:30
XXX,XXX,0.175000,Active Import Interval (kW),29-01-2023 07:00
XXX,XXX,0.184000,Active Import Interval (kW),29-01-2023 06:30
XXX,XXX,0.140000,Active Import Interval (kW),29-01-2023 06:00
XXX,XXX,0.152000,Active Import Interval (kW),29-01-2023 05:30
XXX,XXX,0.143000,Active Import Interval (kW),29-01-2023 05:00
XXX,XXX,0.524000,Active Import Interval (kW),29-01-2023 04:30
XXX,XXX,1.007000,Active Import Interval (kW),29-01-2023 04:00
XXX,XXX,0.205000,Active Import Interval (kW),29-01-2023 03:30
XXX,XXX,0.217000,Active Import Interval (kW),29-01-2023 03:00
XXX,XXX,0.565000,Active Import Interval (kW),29-01-2023 02:30
XXX,XXX,0.599000,Active Import Interval (kW),29-01-2023 02:00
XXX,XXX,0.455000,Active Import Interval (kW),29-01-2023 01:30
XXX,XXX,0.437000,Active Import Interval (kW),29-01-2023 01:00
XXX,XXX,0.553000,Active Import Interval (kW),29-01-2023 00:30
XXX,XXX,0.672000,Active Import Interval (kW),29-01-2023 00:00
XXX,XXX,0.576000,Active Import Interval (kW),28-01-2023 23:30
XXX,XXX,0.551000,Active Import Interval (kW),28-01-2023 23:00
XXX,XXX,0.527000,Active Import Interval (kW),28-01-2023 22:30
XXX,XXX,0.599000,Active Import Interval (kW),28-01-2023 22:00
XXX,XXX,0.570000,Active Import Interval (kW),28-01-2023 21:30
XXX,XXX,0.769000,Active Import Interval (kW),28-01-2023 21:00
XXX,XXX,0.689000,Active Import Interval (kW),28-01-2023 20:30
XXX,XXX,0.613000,Active Import Interval (kW),28-01-2023 20:00
XXX,XXX,0.605000,Active Import Interval (kW),28-01-2023 19:30
XXX,XXX,0.569000,Active Import Interval (kW),28-01-2023 19:00
XXX,XXX,0.462000,Active Import Interval (kW),28-01-2023 18:30
XXX,XXX,0.438000,Active Import Interval (kW),28-01-2023 18:00
XXX,XXX,0.405000,Active Import Interval (kW),28-01-2023 17:30
XXX,XXX,0.428000,Active Import Interval (kW),28-01-2023 17:00
XXX,XXX,0.775000,Active Import Interval (kW),28-01-2023 16:30
