MPRN,Meter Serial Number,Read Value,Read Type,Read Date and End Time
XXXX,XXXX,0.0000,Active Import Interval (kWh),19-10-2023 14:30
XXXX,XXXX,0.6955,Active Export Interval (kWh),19-10-2023 14:00
XXXX,XXXX,0.0255,Active Import Interval (kWh),19-10-2023 14:00
XXXX,XXXX,0.1855,Active Export Interval (kWh),19-10-2023 13:30
XXXX,XXXX,0.0425,Active Import Interval (kWh),19-10-2023 13:30
XXXX,XXXX,0.1775,Active Export Interval (kWh),19-10-2023 13:00
XXXX,XXXX,0.0000,Active Import Interval (kWh),19-10-2023 13:00
XXXX,XXXX,0.4825,Active Export Interval (kWh),19-10-2023 12:30
XXXX,XXXX,0.0000,Active Import Interval (kWh),19-10-2023 12:30
XXXX,XXXX,0.7580,Active Export Interval (kWh),19-10-2023 12:00
XXXX,XXXX,0.0000,Active Import Interval (kWh),19-10-2023 12:00
XXXX,XXXX,0.2165,Active Export Interval (kWh),19-10-2023 11:30
XXXX,XXXX,0.0000,Active Import Interval (kWh),19-10-2023 11:30
XXXX,XXXX,0.1335,Active Import Interval (kWh),19-10-2023 11:00
XXXX,XXXX,0.0280,Active Export Interval (kWh),19-10-2023 11:00
XXXX,XXXX,0.0110,Active Export Interval (kWh),19-10-2023 10:30
XXXX,XXXX,0.0185,Active Import Interval (kWh),19-10-2023 10:30
XXXX,XXXX,0.0320,Active Export Interval (kWh),19-10-2023 10:00
XXXX,XXXX,0.0000,Active Import Interval (kWh),19-10-2023 10:00
XXXX,XXXX,0.0110,Active Export Interval (kWh),19-10-2023 09:30
XXXX,XXXX,0.1145,Active Import Interval (kWh),19-10-2023 09:30
XXXX,XXXX,0.0005,Active Export Interval (kWh),19-10-2023 09:00
XXXX,XXXX,0.0930,Active Import Interval (kWh),19-10-2023 09:00
XXXX,XXXX,0.0000,Active Export Interval (kWh),19-10-2023 08:30
XXXX,XXXX,0.1780,Active Import Interval (kWh),19-10-2023 08:30
XXXX,XXXX,0.0000,Active Export Interval (kWh),19-10-2023 08:00
XXXX,XXXX,0.2445,Active Import Interval (kWh),19-10-2023 08:00
XXXX,XXXX,0.0000,Active Export Interval (kWh),19-10-2023 07:30
XXXX,XXXX,0.3630,Active Import Interval (kWh),19-10-2023 07:30
XXXX,XXXX,0.0000,Active Export Interval (kWh),19-10-2023 07:00
XXXX,XXXX,0.1180,Active Import Interval (kWh),19-10-2023 07:00
XXXX,XXXX,0.0000,Active Export Interval (kWh),19-10-2023 06:30
XXXX,XXXX,0.1155,Active Import Interval (kWh),19-10-2023 06:30
XXXX,XXXX,0.0000,Active Export Interval (kWh),19-10-2023 06:00
XXXX,XXXX,0.1110,Active Import Interval (kWh),19-10-2023 06:00
XXXX,XXXX,0.0000,Active Export Interval (kWh),19-10-2023 05:30
XXXX,XXXX,0.1315,Active Import Interval (kWh),19-10-2023 05:30
XXXX,XXXX,0.0000,Active Export Interval (kWh),19-10-2023 05:00
XXXX,XXXX,0.1585,Active Import Interval (kWh),19-10-2023 05:00
XXXX,XXXX,0.0000,Active Export Interval (kWh),19-10-2023 04:30
XXXX,XXXX,0.6735,Active Import Interval (kWh),19-10-2023 04:30
XXXX,XXXX,0.1285,Active Import Interval (kWh),19-10-2023 04:00
XXXX,XXXX,0.0000,Active Export Interval (kWh),19-10-2023 04:00
XXXX,XXXX,0.0000,Active Export Interval (kWh),19-10-2023 03:30
XXXX,XXXX,0.1260,Active Import Interval (kWh),19-10-2023 03:30
XXXX,XXXX,0.0000,Active Export Interval (kWh),19-10-2023 03:00
XXXX,XXXX,0.1730,Active Import Interval (kWh),19-10-2023 03:00
XXXX,XXXX,0.0000,Active Export Interval (kWh),19-10-2023 02:30
XXXX,XXXX,0.4175,Active Import Interval (kWh),19-10-2023 02:30
XXXX,XXXX,0.0000,Active Export Interval (kWh),19-10-2023 02:00
XXXX,XXXX,0.1160,Active Import Interval (kWh),19-10-2023 02:00
XXXX,XXXX,0.0000,Active Export Interval (kWh),19-10-2023 01:30
XXXX,XXXX,0.0880,Active Import Interval (kWh),19-10-2023 01:30
XXXX,XXXX,0.0000,Active Export Interval (kWh),19-10-2023 01:00
XXXX,XXXX,0.1290,Active Import Interval (kWh),19-10-2023 01:00
XXXX,XXXX,0.0000,Active Export Interval (kWh),19-10-2023 00:30
XXXX,XXXX,0.1650,Active Import Interval (kWh),19-10-2023 00:30
XXXX,XXXX,0.0000,Active Export Interval (kWh),19-10-2023 00:00
XXXX,XXXX,0.2170,Active Import Interval (kWh),19-10-2023 00:00
XXXX,XXXX,0.0000,Active Export Interval (kWh),18-10-2023 23:30
XXXX,XXXX,0.2445,Active Import Interval (kWh),18-10-2023 23:30
XXXX,XXXX,0.0000,Active Export Interval (kWh),18-10-2023 23:00
XXXX,XXXX,0.4095,Active Import Interval (kWh),18-10-2023 23:00
XXXX,XXXX,0.0000,Active Export Interval (kWh),18-10-2023 22:30
XXXX,XXXX,0.3920,Active Import Interval (kWh),18-10-2023 22:30
XXXX,XXXX,0.0000,Active Export Interval (kWh),18-10-2023 22:00
XXXX,XXXX,0.4885,Active Import Interval (kWh),18-10-2023 22:00
XXXX,XXXX,1.1360,Active Import Interval (kWh),18-10-2023 21:30
XXXX,XXXX,0.0000,Active Export Interval (kWh),18-10-2023 21:30
XXXX,XXXX,0.0000,Active Export Interval (kWh),18-10-2023 21:00
XXXX,XXXX,0.4885,Active Import Interval (kWh),18-10-2023 21:00
XXXX,XXXX,0.0000,Active Export Interval (kWh),18-10-2023 20:30
XXXX,XXXX,0.7965,Active Import Interval (kWh),18-10-2023 20:30
XXXX,XXXX,0.0000,Active Export Interval (kWh),18-10-2023 20:00
XXXX,XXXX,0.7605,Active Import Interval (kWh),18-10-2023 20:00
XXXX,XXXX,0.0000,Active Export Interval (kWh),18-10-2023 19:30
XXXX,XXXX,0.4615,Active Import Interval (kWh),18-10-2023 19:30
XXXX,XXXX,0.0000,Active Export Interval (kWh),18-10-2023 19:00
XXXX,XXXX,0.5205,Active Import Interval (kWh),18-10-2023 19:00
XXXX,XXXX,0.0000,Active Export Interval (kWh),18-10-2023 18:30
XXXX,XXXX,0.4415,Active Import Interval (kWh),18-10-2023 18:30
XXXX,XXXX,0.0000,Active Export Interval (kWh),18-10-2023 18:00
XXXX,XXXX,0.3080,Active Import Interval (kWh),18-10-2023 18:00
XXXX,XXXX,0.0000,Active Export Interval (kWh),18-10-2023 17:30
XXXX,XXXX,0.4025,Active Import Interval (kWh),18-10-2023 17:30
XXXX,XXXX,0.0000,Active Export Interval (kWh),18-10-2023 17:00
XXXX,XXXX,0.4755,Active Import Interval (kWh),18-10-2023 17:00
XXXX,XXXX,0.0000,Active Export Interval (kWh),18-10-2023 16:30
XXXX,XXXX,0.1630,Active Import Interval (kWh),18-10-2023 16:30
XXXX,XXXX,0.0055,Active Export Interval (kWh),18-10-2023 16:00
XXXX,XXXX,0.0790,Active Import Interval (kWh),18-10-2023 16:00
XXXX,XXXX,0.0195,Active Export Interval (kWh),18-10-2023 15:30
XXXX,XXXX,0.0445,Active Import Interval (kWh),18-10-2023 15:30
XXXX,XXXX,0.0600,Active Export Interval (kWh),18-10-2023 15:00
XXXX,XXXX,0.0780,Active Import Interval (kWh),18-10-2023 15:00
XXXX,XXXX,0.0000,Active Import Interval (kWh),18-10-2023 14:30
XXXX,XXXX,0.1950,Active Export Interval (kWh),18-10-2023 14:30
XXXX,XXXX,0.2225,Active Export Interval (kWh),18-10-2023 14:00
XXXX,XXXX,0.0000,Active Import Interval (kWh),18-10-2023 14:00
XXXX,XXXX,0.3030,Active Export Interval (kWh),18-10-2023 13:30
XXXX,XXXX,0.0000,Active Import Interval (kWh),18-10-2023 13:30
XXXX,XXXX,0.2460,Active Export Interval (kWh),18-10-2023 13:00
XXXX,XXXX,0.0230,Active Import Interval (kWh),18-10-2023 13:00
XXXX,XXXX,0.1915,Active Export Interval (kWh),18-10-2023 12:30
XXXX,XXXX,0.0575,Active Import Interval (kWh),18-10-2023 12:30
XXXX,XXXX,0.1765,Active Export Interval (kWh),18-10-2023 12:00
XXXX,XXXX,0.0000,Active Import Interval (kWh),18-10-2023 12:00
XXXX,XXXX,0.0690,Active Export Interval (kWh),18-10-2023 11:30
XXXX,XXXX,0.0000,Active Import Interval (kWh),18-10-2023 11:30
XXXX,XXXX,0.0650,Active Export Interval (kWh),18-10-2023 11:00
XXXX,XXXX,0.1700,Active Import Interval (kWh),18-10-2023 11:00
XXXX,XXXX,0.0315,Active Export Interval (kWh),18-10-2023 10:30
XXXX,XXXX,0.0075,Active Import Interval (kWh),18-10-2023 10:30
XXXX,XXXX,0.0000,Active Export Interval (kWh),18-10-2023 10:00
XXXX,XXXX,0.0510,Active Import Interval (kWh),18-10-2023 10:00
XXXX,XXXX,0.0000,Active Export Interval (kWh),18-10-2023 09:30
XXXX,XXXX,0.0810,Active Import Interval (kWh),18-10-2023 09:30
XXXX,XXXX,0.0000,Active Export Interval (kWh),18-10-2023 09:00
XXXX,XXXX,0.1055,Active Import Interval (kWh),18-10-2023 09:00
XXXX,XXXX,0.0000,Active Export Interval (kWh),18-10-2023 08:30
XXXX,XXXX,0.2215,Active Import Interval (kWh),18-10-2023 08:30
XXXX,XXXX,0.4400,Active Import Interval (kWh),18-10-2023 08:00
XXXX,XXXX,0.0000,Active Export Interval (kWh),18-10-2023 08:00
XXXX,XXXX,0.0000,Active Export Interval (kWh),18-10-2023 07:30
XXXX,XXXX,0.2190,Active Import Interval (kWh),18-10-2023 07:30
XXXX,XXXX,0.0000,Active Export Interval (kWh),18-10-2023 07:00
XXXX,XXXX,0.1005,Active Import Interval (kWh),18-10-2023 07:00
XXXX,XXXX,0.0000,Active Export Interval (kWh),18-10-2023 06:30
XXXX,XXXX,0.0920,Active Import Interval (kWh),18-10-2023 06:30
XXXX,XXXX,0.0000,Active Export Interval (kWh),18-10-2023 06:00
XXXX,XXXX,0.0980,Active Import Interval (kWh),18-10-2023 06:00
XXXX,XXXX,0.0000,Active Export Interval (kWh),18-10-2023 05:30
XXXX,XXXX,0.1010,Active Import Interval (kWh),18-10-2023 05:30
XXXX,XXXX,0.0000,Active Export Interval (kWh),18-10-2023 05:00
XXXX,XXXX,0.1015,Active Import Interval (kWh),18-10-2023 05:00
XXXX,XXXX,0.0000,Active Export Interval (kWh),18-10-2023 04:30
XXXX,XXXX,0.6650,Active Import Interval (kWh),18-10-2023 04:30
XXXX,XXXX,0.0000,Active Export Interval (kWh),18-10-2023 04:00
XXXX,XXXX,0.1130,Active Import Interval (kWh),18-10-2023 04:00
XXXX,XXXX,0.0000,Active Export Interval (kWh),18-10-2023 03:30
XXXX,XXXX,0.1130,Active Import Interval (kWh),18-10-2023 03:30
XXXX,XXXX,0.0000,Active Export Interval (kWh),18-10-2023 03:00
XXXX,XXXX,0.1140,Active Import Interval (kWh),18-10-2023 03:00
XXXX,XXXX,0.0000,Active Export Interval (kWh),18-10-2023 02:30
XXXX,XXXX,0.4590,Active Import Interval (kWh),18-10-2023 02:30
XXXX,XXXX,0.0000,Active Export Interval (kWh),18-10-2023 02:00
XXXX,XXXX,0.1020,Active Import Interval (kWh),18-10-2023 02:00
XXXX,XXXX,0.0000,Active Export Interval (kWh),18-10-2023 01:30
XXXX,XXXX,0.1105,Active Import Interval (kWh),18-10-2023 01:30
XXXX,XXXX,0.1650,Active Import Interval (kWh),18-10-2023 01:00
XXXX,XXXX,0.0000,Active Export Interval (kWh),18-10-2023 01:00
XXXX,XXXX,0.0000,Active Export Interval (kWh),18-10-2023 00:30
XXXX,XXXX,0.1670,Active Import Interval (kWh),18-10-2023 00:30
XXXX,XXXX,0.0000,Active Export Interval (kWh),18-10-2023 00:00
XXXX,XXXX,0.2170,Active Import Interval (kWh),18-10-2023 00:00
XXXX,XXXX,0.0000,Active Export Interval (kWh),17-10-2023 23:30
XXXX,XXXX,0.2765,Active Import Interval (kWh),17-10-2023 23:30
XXXX,XXXX,0.0000,Active Export Interval (kWh),17-10-2023 23:00
XXXX,XXXX,0.3770,Active Import Interval (kWh),17-10-2023 23:00
XXXX,XXXX,0.0000,Active Export Interval (kWh),17-10-2023 22:30
XXXX,XXXX,0.3135,Active Import Interval (kWh),17-10-2023 22:30
XXXX,XXXX,0.0000,Active Export Interval (kWh),17-10-2023 22:00
XXXX,XXXX,0.3160,Active Import Interval (kWh),17-10-2023 22:00
XXXX,XXXX,0.0000,Active Export Interval (kWh),17-10-2023 21:30
XXXX,XXXX,0.4205,Active Import Interval (kWh),17-10-2023 21:30
XXXX,XXXX,0.0000,Active Export Interval (kWh),17-10-2023 21:00
XXXX,XXXX,0.3750,Active Import Interval (kWh),17-10-2023 21:00
XXXX,XXXX,0.0000,Active Export Interval (kWh),17-10-2023 20:30
XXXX,XXXX,0.4200,Active Import Interval (kWh),17-10-2023 20:30
XXXX,XXXX,0.0000,Active Export Interval (kWh),17-10-2023 20:00
XXXX,XXXX,0.3795,Active Import Interval (kWh),17-10-2023 20:00
XXXX,XXXX,0.0000,Active Export Interval (kWh),17-10-2023 19:30
XXXX,XXXX,0.3935,Active Import Interval (kWh),17-10-2023 19:30
XXXX,XXXX,0.0000,Active Export Interval (kWh),17-10-2023 19:00
XXXX,XXXX,0.2790,Active Import Interval (kWh),17-10-2023 19:00
XXXX,XXXX,0.0000,Active Export Interval (kWh),17-10-2023 18:30
XXXX,XXXX,0.2770,Active Import Interval (kWh),17-10-2023 18:30
XXXX,XXXX,0.2175,Active Import Interval (kWh),17-10-2023 18:00
XXXX,XXXX,0.0000,Active Export Interval (kWh),17-10-2023 18:00
XXXX,XXXX,0.0000,Active Export Interval (kWh),17-10-2023 17:30
XXXX,XXXX,0.1850,Active Import Interval (kWh),17-10-2023 17:30
XXXX,XXXX,0.0000,Active Export Interval (kWh),17-10-2023 17:00
XXXX,XXXX,0.6370,Active Import Interval (kWh),17-10-2023 17:00
XXXX,XXXX,0.0000,Active Export Interval (kWh),17-10-2023 16:30
XXXX,XXXX,0.0360,Active Import Interval (kWh),17-10-2023 16:30
XXXX,XXXX,0.0060,Active Export Interval (kWh),17-10-2023 16:00
XXXX,XXXX,0.0030,Active Import Interval (kWh),17-10-2023 16:00
XXXX,XXXX,0.0110,Active Export Interval (kWh),17-10-2023 15:30
XXXX,XXXX,0.2860,Active Import Interval (kWh),17-10-2023 15:30
XXXX,XXXX,0.0560,Active Export Interval (kWh),17-10-2023 15:00
XXXX,XXXX,0.0045,Active Import Interval (kWh),17-10-2023 15:00
XXXX,XXXX,0.0120,Active Export Interval (kWh),17-10-2023 14:30
XXXX,XXXX,0.7195,Active Import Interval (kWh),17-10-2023 14:30
XXXX,XXXX,0.0590,Active Export Interval (kWh),17-10-2023 14:00
XXXX,XXXX,0.0435,Active Import Interval (kWh),17-10-2023 14:00
XXXX,XXXX,0.0755,Active Export Interval (kWh),17-10-2023 13:30
XXXX,XXXX,0.0075,Active Import Interval (kWh),17-10-2023 13:30
XXXX,XXXX,0.0105,Active Export Interval (kWh),17-10-2023 13:00
XXXX,XXXX,0.0105,Active Import Interval (kWh),17-10-2023 13:00
XXXX,XXXX,0.0320,Active Export Interval (kWh),17-10-2023 12:30
XXXX,XXXX,0.0010,Active Import Interval (kWh),17-10-2023 12:30
XXXX,XXXX,0.1310,Active Export Interval (kWh),17-10-2023 12:00
XXXX,XXXX,0.0025,Active Import Interval (kWh),17-10-2023 12:00
XXXX,XXXX,0.2335,Active Export Interval (kWh),17-10-2023 11:30
XXXX,XXXX,0.0000,Active Import Interval (kWh),17-10-2023 11:30
XXXX,XXXX,0.0000,Active Import Interval (kWh),17-10-2023 11:00
XXXX,XXXX,0.2105,Active Export Interval (kWh),17-10-2023 11:00
XXXX,XXXX,0.1540,Active Export Interval (kWh),17-10-2023 10:30
XXXX,XXXX,0.0000,Active Import Interval (kWh),17-10-2023 10:30
XXXX,XXXX,0.0795,Active Export Interval (kWh),17-10-2023 10:00
XXXX,XXXX,0.0000,Active Import Interval (kWh),17-10-2023 10:00
XXXX,XXXX,0.0280,Active Export Interval (kWh),17-10-2023 09:30
XXXX,XXXX,0.0045,Active Import Interval (kWh),17-10-2023 09:30
XXXX,XXXX,0.0000,Active Export Interval (kWh),17-10-2023 09:00
XXXX,XXXX,0.0745,Active Import Interval (kWh),17-10-2023 09:00
XXXX,XXXX,0.0000,Active Export Interval (kWh),17-10-2023 08:30
XXXX,XXXX,0.1600,Active Import Interval (kWh),17-10-2023 08:30
XXXX,XXXX,0.0000,Active Export Interval (kWh),17-10-2023 08:00
XXXX,XXXX,0.4345,Active Import Interval (kWh),17-10-2023 08:00
XXXX,XXXX,0.0000,Active Export Interval (kWh),17-10-2023 07:30
XXXX,XXXX,0.2220,Active Import Interval (kWh),17-10-2023 07:30
XXXX,XXXX,0.0000,Active Export Interval (kWh),17-10-2023 07:00
XXXX,XXXX,0.1170,Active Import Interval (kWh),17-10-2023 07:00
XXXX,XXXX,0.0000,Active Export Interval (kWh),17-10-2023 06:30
XXXX,XXXX,0.0845,Active Import Interval (kWh),17-10-2023 06:30
XXXX,XXXX,0.0000,Active Export Interval (kWh),17-10-2023 06:00
XXXX,XXXX,0.1015,Active Import Interval (kWh),17-10-2023 06:00
XXXX,XXXX,0.0000,Active Export Interval (kWh),17-10-2023 05:30
XXXX,XXXX,0.1095,Active Import Interval (kWh),17-10-2023 05:30
XXXX,XXXX,0.0000,Active Export Interval (kWh),17-10-2023 05:00
XXXX,XXXX,0.3965,Active Import Interval (kWh),17-10-2023 05:00
XXXX,XXXX,0.3760,Active Import Interval (kWh),17-10-2023 04:30
XXXX,XXXX,0.0000,Active Export Interval (kWh),17-10-2023 04:30
XXXX,XXXX,0.0000,Active Export Interval (kWh),17-10-2023 04:00
XXXX,XXXX,0.1195,Active Import Interval (kWh),17-10-2023 04:00
XXXX,XXXX,0.0000,Active Export Interval (kWh),17-10-2023 03:30
XXXX,XXXX,0.1215,Active Import Interval (kWh),17-10-2023 03:30
XXXX,XXXX,0.0000,Active Export Interval (kWh),17-10-2023 03:00
XXXX,XXXX,0.4555,Active Import Interval (kWh),17-10-2023 03:00
XXXX,XXXX,0.0000,Active Export Interval (kWh),17-10-2023 02:30
XXXX,XXXX,0.1145,Active Import Interval (kWh),17-10-2023 02:30
XXXX,XXXX,0.0000,Active Export Interval (kWh),17-10-2023 02:00
XXXX,XXXX,0.1155,Active Import Interval (kWh),17-10-2023 02:00
XXXX,XXXX,0.0000,Active Export Interval (kWh),17-10-2023 01:30
XXXX,XXXX,0.1170,Active Import Interval (kWh),17-10-2023 01:30
XXXX,XXXX,0.0000,Active Export Interval (kWh),17-10-2023 01:00
XXXX,XXXX,0.1860,Active Import Interval (kWh),17-10-2023 01:00
XXXX,XXXX,0.0000,Active Export Interval (kWh),17-10-2023 00:30
XXXX,XXXX,0.2825,Active Import Interval (kWh),17-10-2023 00:30
XXXX,XXXX,0.0000,Active Export Interval (kWh),17-10-2023 00:00
XXXX,XXXX,0.2210,Active Import Interval (kWh),17-10-2023 00:00
XXXX,XXXX,0.0000,Active Export Interval (kWh),16-10-2023 23:30
XXXX,XXXX,0.2490,Active Import Interval (kWh),16-10-2023 23:30
XXXX,XXXX,0.0000,Active Export Interval (kWh),16-10-2023 23:00
XXXX,XXXX,0.4105,Active Import Interval (kWh),16-10-2023 23:00
XXXX,XXXX,0.0000,Active Export Interval (kWh),16-10-2023 22:30
XXXX,XXXX,0.4270,Active Import Interval (kWh),16-10-2023 22:30
XXXX,XXXX,0.0000,Active Export Interval (kWh),16-10-2023 22:00
XXXX,XXXX,0.4050,Active Import Interval (kWh),16-10-2023 22:00
XXXX,XXXX,0.4575,Active Import Interval (kWh),16-10-2023 21:30
XXXX,XXXX,0.0000,Active Export Interval (kWh),16-10-2023 21:30
XXXX,XXXX,0.0000,Active Export Interval (kWh),16-10-2023 21:00
XXXX,XXXX,0.4865,Active Import Interval (kWh),16-10-2023 21:00
XXXX,XXXX,0.0000,Active Export Interval (kWh),16-10-2023 20:30
XXXX,XXXX,0.5075,Active Import Interval (kWh),16-10-2023 20:30
XXXX,XXXX,0.0000,Active Export Interval (kWh),16-10-2023 20:00
XXXX,XXXX,0.8870,Active Import Interval (kWh),16-10-2023 20:00
XXXX,XXXX,0.0000,Active Export Interval (kWh),16-10-2023 19:30
XXXX,XXXX,0.5005,Active Import Interval (kWh),16-10-2023 19:30
XXXX,XXXX,0.0000,Active Export Interval (kWh),16-10-2023 19:00
XXXX,XXXX,0.5670,Active Import Interval (kWh),16-10-2023 19:00
XXXX,XXXX,0.0000,Active Export Interval (kWh),16-10-2023 18:30
XXXX,XXXX,0.2425,Active Import Interval (kWh),16-10-2023 18:30
XXXX,XXXX,0.0115,Active Export Interval (kWh),16-10-2023 18:00
XXXX,XXXX,0.0920,Active Import Interval (kWh),16-10-2023 18:00
XXXX,XXXX,0.0045,Active Export Interval (kWh),16-10-2023 17:30
XXXX,XXXX,0.0525,Active Import Interval (kWh),16-10-2023 17:30
XXXX,XXXX,0.0405,Active Export Interval (kWh),16-10-2023 17:00
XXXX,XXXX,0.0150,Active Import Interval (kWh),16-10-2023 17:00
XXXX,XXXX,0.2840,Active Export Interval (kWh),16-10-2023 16:30
XXXX,XXXX,0.0000,Active Import Interval (kWh),16-10-2023 16:30
XXXX,XXXX,0.1490,Active Export Interval (kWh),16-10-2023 16:00
XXXX,XXXX,0.0000,Active Import Interval (kWh),16-10-2023 16:00
XXXX,XXXX,0.8420,Active Export Interval (kWh),16-10-2023 15:30
XXXX,XXXX,0.0580,Active Import Interval (kWh),16-10-2023 15:30
XXXX,XXXX,0.0005,Active Import Interval (kWh),16-10-2023 15:00
XXXX,XXXX,0.4125,Active Export Interval (kWh),16-10-2023 15:00
XXXX,XXXX,0.6405,Active Export Interval (kWh),16-10-2023 14:30
XXXX,XXXX,0.0000,Active Import Interval (kWh),16-10-2023 14:30
XXXX,XXXX,0.6475,Active Export Interval (kWh),16-10-2023 14:00
XXXX,XXXX,0.0335,Active Import Interval (kWh),16-10-2023 14:00
XXXX,XXXX,0.8680,Active Export Interval (kWh),16-10-2023 13:30
XXXX,XXXX,0.0000,Active Import Interval (kWh),16-10-2023 13:30
XXXX,XXXX,0.9215,Active Export Interval (kWh),16-10-2023 13:00
XXXX,XXXX,0.0000,Active Import Interval (kWh),16-10-2023 13:00
XXXX,XXXX,0.9430,Active Export Interval (kWh),16-10-2023 12:30
XXXX,XXXX,0.0000,Active Import Interval (kWh),16-10-2023 12:30
XXXX,XXXX,0.5255,Active Export Interval (kWh),16-10-2023 12:00
XXXX,XXXX,0.0870,Active Import Interval (kWh),16-10-2023 12:00
XXXX,XXXX,0.3860,Active Export Interval (kWh),16-10-2023 11:30
XXXX,XXXX,0.0325,Active Import Interval (kWh),16-10-2023 11:30
XXXX,XXXX,0.2895,Active Export Interval (kWh),16-10-2023 11:00
XXXX,XXXX,0.0890,Active Import Interval (kWh),16-10-2023 11:00
XXXX,XXXX,0.1670,Active Export Interval (kWh),16-10-2023 10:30
XXXX,XXXX,0.1650,Active Import Interval (kWh),16-10-2023 10:30
XXXX,XXXX,0.0170,Active Export Interval (kWh),16-10-2023 10:00
XXXX,XXXX,0.5380,Active Import Interval (kWh),16-10-2023 10:00
XXXX,XXXX,0.0350,Active Export Interval (kWh),16-10-2023 09:30
XXXX,XXXX,0.1125,Active Import Interval (kWh),16-10-2023 09:30
XXXX,XXXX,0.0000,Active Export Interval (kWh),16-10-2023 09:00
XXXX,XXXX,0.7905,Active Import Interval (kWh),16-10-2023 09:00
XXXX,XXXX,0.0000,Active Export Interval (kWh),16-10-2023 08:30
XXXX,XXXX,0.1385,Active Import Interval (kWh),16-10-2023 08:30
XXXX,XXXX,0.4015,Active Import Interval (kWh),16-10-2023 08:00
XXXX,XXXX,0.0000,Active Export Interval (kWh),16-10-2023 08:00
XXXX,XXXX,0.0000,Active Export Interval (kWh),16-10-2023 07:30
XXXX,XXXX,0.3175,Active Import Interval (kWh),16-10-2023 07:30
XXXX,XXXX,0.0000,Active Export Interval (kWh),16-10-2023 07:00
XXXX,XXXX,0.1175,Active Import Interval (kWh),16-10-2023 07:00
XXXX,XXXX,0.0000,Active Export Interval (kWh),16-10-2023 06:30
XXXX,XXXX,0.0985,Active Import Interval (kWh),16-10-2023 06:30
XXXX,XXXX,0.0000,Active Export Interval (kWh),16-10-2023 06:00
XXXX,XXXX,0.0985,Active Import Interval (kWh),16-10-2023 06:00
XXXX,XXXX,0.0000,Active Export Interval (kWh),16-10-2023 05:30
XXXX,XXXX,0.1045,Active Import Interval (kWh),16-10-2023 05:30
XXXX,XXXX,0.0000,Active Export Interval (kWh),16-10-2023 05:00
XXXX,XXXX,0.5560,Active Import Interval (kWh),16-10-2023 05:00
XXXX,XXXX,0.0000,Active Export Interval (kWh),16-10-2023 04:30
XXXX,XXXX,0.2695,Active Import Interval (kWh),16-10-2023 04:30
XXXX,XXXX,0.0000,Active Export Interval (kWh),16-10-2023 04:00
XXXX,XXXX,0.1280,Active Import Interval (kWh),16-10-2023 04:00
XXXX,XXXX,0.0000,Active Export Interval (kWh),16-10-2023 03:30
XXXX,XXXX,0.1290,Active Import Interval (kWh),16-10-2023 03:30
XXXX,XXXX,0.0000,Active Export Interval (kWh),16-10-2023 03:00
XXXX,XXXX,0.4555,Active Import Interval (kWh),16-10-2023 03:00
XXXX,XXXX,0.0000,Active Export Interval (kWh),16-10-2023 02:30
XXXX,XXXX,0.2280,Active Import Interval (kWh),16-10-2023 02:30
XXXX,XXXX,0.0000,Active Export Interval (kWh),16-10-2023 02:00
XXXX,XXXX,0.1005,Active Import Interval (kWh),16-10-2023 02:00
XXXX,XXXX,0.1050,Active Import Interval (kWh),16-10-2023 01:30
XXXX,XXXX,0.0000,Active Export Interval (kWh),16-10-2023 01:30
XXXX,XXXX,0.0000,Active Export Interval (kWh),16-10-2023 01:00
XXXX,XXXX,0.1790,Active Import Interval (kWh),16-10-2023 01:00
XXXX,XXXX,0.0000,Active Export Interval (kWh),16-10-2023 00:30
XXXX,XXXX,0.1780,Active Import Interval (kWh),16-10-2023 00:30
XXXX,XXXX,0.0000,Active Export Interval (kWh),16-10-2023 00:00
XXXX,XXXX,0.1780,Active Import Interval (kWh),16-10-2023 00:00
XXXX,XXXX,0.0000,Active Export Interval (kWh),15-10-2023 23:30
XXXX,XXXX,0.2920,Active Import Interval (kWh),15-10-2023 23:30
XXXX,XXXX,0.0000,Active Export Interval (kWh),15-10-2023 23:00
XXXX,XXXX,0.5410,Active Import Interval (kWh),15-10-2023 23:00
XXXX,XXXX,0.0000,Active Export Interval (kWh),15-10-2023 22:30
XXXX,XXXX,0.4510,Active Import Interval (kWh),15-10-2023 22:30
XXXX,XXXX,0.0000,Active Export Interval (kWh),15-10-2023 22:00
XXXX,XXXX,0.4040,Active Import Interval (kWh),15-10-2023 22:00
XXXX,XXXX,0.0000,Active Export Interval (kWh),15-10-2023 21:30
XXXX,XXXX,0.4820,Active Import Interval (kWh),15-10-2023 21:30
XXXX,XXXX,0.0000,Active Export Interval (kWh),15-10-2023 21:00
XXXX,XXXX,0.4380,Active Import Interval (kWh),15-10-2023 21:00
XXXX,XXXX,0.0000,Active Export Interval (kWh),15-10-2023 20:30
XXXX,XXXX,0.3520,Active Import Interval (kWh),15-10-2023 20:30
XXXX,XXXX,0.0000,Active Export Interval (kWh),15-10-2023 20:00
XXXX,XXXX,0.3670,Active Import Interval (kWh),15-10-2023 20:00
XXXX,XXXX,0.0000,Active Export Interval (kWh),15-10-2023 19:30
XXXX,XXXX,0.3095,Active Import Interval (kWh),15-10-2023 19:30
XXXX,XXXX,0.0000,Active Export Interval (kWh),15-10-2023 19:00
XXXX,XXXX,0.3050,Active Import Interval (kWh),15-10-2023 19:00
